"FPR","TPR"
0.937052101491381,0.998929909042269
0.936858415649816,0.998929909042269
0.936664729808251,0.998929909042269
0.936471043966686,0.998929909042269
0.936277358125121,0.998929909042269
0.936083672283556,0.998929909042269
0.935889986441991,0.998929909042269
0.935696300600426,0.998929909042269
0.935502614758861,0.998929909042269
0.935308928917296,0.998929909042269
0.935115243075731,0.998929909042269
0.934921557234166,0.998929909042269
0.934727871392601,0.998929909042269
0.934534185551036,0.998929909042269
0.934340499709471,0.998929909042269
0.934146813867906,0.998929909042269
0.933953128026341,0.998929909042269
0.933759442184776,0.998929909042269
0.933565756343211,0.998929909042269
0.933372070501646,0.998929909042269
0.933178384660081,0.998929909042269
0.932984698818516,0.998929909042269
0.932791012976951,0.998929909042269
0.932597327135386,0.998929909042269
0.932403641293821,0.998929909042269
0.932209955452256,0.998929909042269
0.932016269610692,0.998929909042269
0.931822583769127,0.998929909042269
0.931628897927562,0.998929909042269
0.931435212085997,0.998929909042269
0.931241526244432,0.998929909042269
0.931047840402867,0.998929909042269
0.930854154561302,0.998929909042269
0.930660468719737,0.998929909042269
0.930466782878172,0.998929909042269
0.930273097036607,0.998929909042269
0.930079411195042,0.998929909042269
0.929885725353477,0.998929909042269
0.929885725353477,0.998394863563403
0.929692039511912,0.998394863563403
0.929498353670347,0.998394863563403
0.929304667828782,0.998394863563403
0.929110981987217,0.998394863563403
0.928917296145652,0.998394863563403
0.928723610304087,0.998394863563403
0.928529924462522,0.998394863563403
0.928336238620957,0.998394863563403
0.928142552779392,0.998394863563403
0.927948866937827,0.998394863563403
0.927755181096262,0.998394863563403
0.927561495254697,0.998394863563403
0.927367809413132,0.998394863563403
0.927174123571567,0.998394863563403
0.926980437730002,0.998394863563403
0.926786751888437,0.998394863563403
0.926593066046872,0.998394863563403
0.926399380205307,0.998394863563403
0.926205694363742,0.998394863563403
0.926012008522177,0.998394863563403
0.925818322680612,0.998394863563403
0.925624636839047,0.998394863563403
0.925430950997482,0.998394863563403
0.925237265155917,0.998394863563403
0.925043579314352,0.998394863563403
0.924849893472787,0.998394863563403
0.924656207631222,0.998394863563403
0.924462521789657,0.998394863563403
0.924268835948092,0.998394863563403
0.924075150106527,0.998394863563403
0.923881464264962,0.998394863563403
0.923687778423397,0.998394863563403
0.923494092581832,0.998394863563403
0.923300406740267,0.998394863563403
0.923106720898702,0.998394863563403
0.922913035057137,0.998394863563403
0.922719349215572,0.998394863563403
0.922525663374007,0.998394863563403
0.922331977532442,0.998394863563403
0.922138291690877,0.998394863563403
0.921944605849312,0.998394863563403
0.921750920007747,0.998394863563403
0.921557234166182,0.998394863563403
0.921363548324617,0.998394863563403
0.921169862483052,0.998394863563403
0.920976176641487,0.998394863563403
0.920782490799922,0.998394863563403
0.920588804958357,0.998394863563403
0.920395119116793,0.998394863563403
0.920201433275228,0.998394863563403
0.920007747433663,0.998394863563403
0.919814061592098,0.998394863563403
0.919620375750533,0.998394863563403
0.919426689908968,0.998394863563403
0.919233004067403,0.998394863563403
0.919039318225838,0.998394863563403
0.918845632384273,0.998394863563403
0.918651946542708,0.998394863563403
0.918458260701143,0.998394863563403
0.918264574859578,0.998394863563403
0.918070889018013,0.998394863563403
0.917877203176448,0.998394863563403
0.917683517334883,0.998394863563403
0.917489831493318,0.998394863563403
0.917296145651753,0.998394863563403
0.917102459810188,0.998394863563403
0.916908773968623,0.998394863563403
0.916715088127058,0.998394863563403
0.916521402285493,0.998394863563403
0.916327716443928,0.998394863563403
0.916134030602363,0.998394863563403
0.915940344760798,0.998394863563403
0.915746658919233,0.998394863563403
0.915552973077668,0.998394863563403
0.915359287236103,0.998394863563403
0.915359287236103,0.997859818084537
0.915165601394538,0.997859818084537
0.914971915552973,0.997859818084537
0.914778229711408,0.997859818084537
0.914584543869843,0.997859818084537
0.914390858028278,0.997859818084537
0.914197172186713,0.997859818084537
0.914003486345148,0.997859818084537
0.913809800503583,0.997859818084537
0.913616114662018,0.997859818084537
0.913422428820453,0.997859818084537
0.913228742978888,0.997859818084537
0.913035057137323,0.997859818084537
0.912841371295758,0.997859818084537
0.912647685454193,0.997859818084537
0.912453999612628,0.997859818084537
0.912260313771063,0.997859818084537
0.912066627929498,0.997859818084537
0.911872942087933,0.997859818084537
0.911679256246368,0.997859818084537
0.911485570404803,0.997859818084537
0.911291884563238,0.997859818084537
0.911098198721673,0.997859818084537
0.910904512880108,0.997859818084537
0.910710827038543,0.997859818084537
0.910517141196978,0.997859818084537
0.910323455355413,0.997859818084537
0.910129769513848,0.997859818084537
0.909936083672284,0.997859818084537
0.909742397830719,0.997859818084537
0.909548711989154,0.997859818084537
0.909355026147589,0.997859818084537
0.909161340306024,0.997859818084537
0.908967654464459,0.997859818084537
0.908773968622894,0.997859818084537
0.908580282781329,0.997859818084537
0.908386596939764,0.997859818084537
0.908192911098199,0.997859818084537
0.907999225256634,0.997859818084537
0.907805539415069,0.997859818084537
0.907611853573504,0.997859818084537
0.907418167731939,0.997859818084537
0.907224481890374,0.997859818084537
0.907030796048809,0.997859818084537
0.906837110207244,0.997859818084537
0.906643424365679,0.997859818084537
0.906449738524114,0.997859818084537
0.906256052682549,0.997859818084537
0.906062366840984,0.997859818084537
0.905868680999419,0.997859818084537
0.905674995157854,0.997859818084537
0.905481309316289,0.997859818084537
0.905287623474724,0.997859818084537
0.905093937633159,0.997859818084537
0.904900251791594,0.997859818084537
0.904706565950029,0.997859818084537
0.904512880108464,0.997859818084537
0.904319194266899,0.997859818084537
0.904125508425334,0.997859818084537
0.903931822583769,0.997859818084537
0.903738136742204,0.997859818084537
0.903544450900639,0.997859818084537
0.903350765059074,0.997859818084537
0.903157079217509,0.997859818084537
0.902963393375944,0.997859818084537
0.902769707534379,0.997859818084537
0.902576021692814,0.997859818084537
0.902382335851249,0.997859818084537
0.902188650009684,0.997859818084537
0.901994964168119,0.997859818084537
0.901801278326554,0.997859818084537
0.901607592484989,0.997859818084537
0.901413906643424,0.997859818084537
0.901220220801859,0.997859818084537
0.901026534960294,0.997859818084537
0.900832849118729,0.997859818084537
0.900639163277164,0.997859818084537
0.900445477435599,0.997859818084537
0.900251791594034,0.997859818084537
0.900058105752469,0.997859818084537
0.899864419910904,0.997859818084537
0.89967073406934,0.997859818084537
0.899477048227775,0.997859818084537
0.89928336238621,0.997859818084537
0.899089676544645,0.997859818084537
0.89889599070308,0.997859818084537
0.898702304861515,0.997859818084537
0.89850861901995,0.997859818084537
0.898314933178385,0.997859818084537
